SQ'	price	0	0.0001544878727019929
VP_VBN	leave	0	5.749439429655609e-05
RB	Atlanta	0	0.0006402048655569782
QP	like	0	9.595087315294569e-05
SBARQ'	Do	0	0.0004640371229698376
CD	Wednesday	0	0.00010183299389002037
FRAG_VP'	to	0	0.000135464643727987
SBAR	way	0	0.0011668611435239206
NP	stop	0	4.4440494178295264e-05
FRAG_VP'	around	0	3.979465955668749e-05
IN	Flight	0	3.779860901118839e-05
VP_VBZ	type	0	3.665689149560117e-05
ADJP_JJ	ten	0	4.1455932343918414e-05
WRB	All	0	9.955201592832254e-05
WHNP_WHNP	three	0	5.522116074879894e-05
IN	make	0	0.0001331026221216558
JJR	via	0	7.120478496154942e-05
SBARQ	K	0	6.03974149906384e-05
RBR	Diego	0	0.00011088933244621867
X_S_VP'	thirty	0	7.514841812579845e-05
ADJP	show	0	4.001280409731114e-05
INTJ_UH	is	0	8.176614881439084e-05
X_S_VP'	Nonstop	0	0.0001278281989006775
FRAG	Airline	0	5.5707202941340315e-05
SQ_VP'	Toronto	0	0.0001067463706233988
WHNP_WHNP	Las	0	5.710696133858717e-05
FRAG_PP	of	0	8.488964346349746e-05
VBG	travel	0	6.263701847792045e-05
SBAR_S_VP	this	0	5.889281507656066e-05
VBP	stopovers	0	4.2075146211133085e-05
NP'	for	0	3.553912858056721e-05
ADVP_RB	any	0	4.053670598727148e-05
VP	Pittsburgh	0	5.180810278727593e-05
WHNP	Denver	0	0.00039308176100628933
FRAG_VP'	code	0	4.2676681461249574e-05
INTJ_UH	Delta	0	0.00028121484814398203
S_VP	two	0	0.00017661603673613564
INTJ_UH	visit	0	4.7621315300728604e-05
PP'	less	0	4.31238949501919e-05
FRAG_NP_NN	Which	0	9.087604507451835e-05
VBG	Thanks	0	0.00011001100110011001
TO	today	0	0.0002737476047084588
RBS	serve	0	0.00022002200220022002
PRT_RP	San	0	8.986340762041697e-05
WHNP_WP	American	0	7.696451935657662e-05
SQ	oh	0	6.625588020936858e-05
ADVP	evening	0	0.00018975332068311195
ADJP_JJR	airlines	0	0.000508646998982706
WRB	Flight	0	3.861451133335908e-05
NP_NNPS	before	0	4.755337866755433e-05
WHADJP	night	0	0.00013308490817141337
RBR	would	0	3.6816140195861865e-05
VBP	leg	0	4.8134777376654636e-05
SBAR	afternoon	0	0.00011763321962122103
JJ	United	0	0.00023747328425552126
PP'	ground	0	8.047642040882022e-05
SQ_VP	stopovers	0	4.224578598284821e-05
FRAG_NP_NNP	Atlanta	0	0.0006675567423230974
NN	class	15	0.005625879043600563
RBR	Tampa	0	5.85171747908011e-05
NX'	cost	0	8.74355163067238e-05
SQ'	What	0	5.8024834629221305e-05
X	would	0	3.6896284544146404e-05
NX	much	0	4.083799567117246e-05
WHNP_WHNP	you	0	4.0332338468984434e-05
WDT	have	0	0.00016388069485414618
PP_IN	San	0	9.04649900488511e-05
NP'	I	0	4.9850448654037884e-05
DT	night	0	0.00012899896800825592
SBARQ'	Chicago	0	4.294610264118531e-05
VP_VBG	has	0	0.0008116883116883117
X_SBARQ	many	0	4.5316536003987856e-05
ADVP_RB	Nashville	0	4.4497841854670045e-05
ADVP	serves	0	7.848061528802385e-05
ADJP	apart	0	0.00011844131232974062
S'	arriving	0	3.830683777054204e-05
FRAG_VP	J	0	0.0001488316713796696
JJ	on	0	3.567097096382964e-05
VP	City	0	7.50581700818134e-05
SBAR	like	0	9.620935154897056e-05
FRAG_NP	make	0	0.0001414827391058291
ADVP	serve	0	0.00022366360993066427
FRAG_WHNP	cost	0	8.664009703690868e-05
FRAG_ADJP_JJ	Westchester	0	0.0011086474501108647
ADJP_JJR	La	0	4.738662749372127e-05
RB	and	0	5.234779877506151e-05
NX	Columbus	0	0.00019798059790140566
FRAG'	the	0	6.377144314775843e-05
NNS	Nonstop	0	0.00012496875781054737
FRAG_NP	those	0	0.0005032712632108706
NNP	these	0	6.433764395547835e-05
JJ	Flight	0	3.840098306516647e-05
WHADVP_WRB	arrives	0	4.633920296570899e-05
ADVP_RBS	nonstop	0	8.019889325527307e-05
VBD	earliest	0	3.725227238861571e-05
FRAG_NP_NNP	way	0	0.001201923076923077
WRB	leg	0	4.852249017419574e-05
FRAG_ADJP_JJ	How	0	0.0001307702366941284
VBN	Indianapolis	0	3.768039489053845e-05
X_SBARQ	need	0	0.0004478280340349306
FRAG_NP	find	0	3.7444768965775484e-05
VP_VBN	minutes	0	0.0002671653753673524
NP'	two	0	0.00016914749661705008
FRAG_WHNP	has	0	0.0007662835249042146
CD	leg	0	4.8118564142046e-05
PP_IN	class	0	0.00040290088638195
NP'	of	0	8.202772537117546e-05
VB	Miami	0	0.0005120327700972862
S'	those	0	0.0005305039787798408
WHNP	stops	0	5.953798523457966e-05
PUNC	p.m	0	3.872816699585609e-05
X_JJ	like	0	9.617234083477592e-05
SBARQ	flights	0	5.932605600379687e-05
WHNP_WHNP	Shortest	0	6.931447979482915e-05
NX	Los	0	8.8261253309797e-05
FRAG	stopovers	0	4.2304763516371946e-05
NP_NNP	Last	0	0.00014332807797047442
PP'	<unk>	0	0.0006839945280437756
ADJP	code	0	4.256224728665674e-05
NP_CD	o'clock	0	3.737479443863059e-05
VP_VBZ	Miami	0	0.0005373455131649651
SBARQ'	the	0	6.365777579731364e-05
ADVP_RBS	.	0	4.9897709695124994e-05
NNS	Phoenix	0	0.00011361054305839582
X	morning	0	0.00034722222222222224
WHNP_WP	York	0	4.512024545413527e-05
RBR	latest	0	0.00035236081747709656
PP	Explain	0	3.801703163017032e-05
CD	nonstop	0	7.929585282689715e-05
VP_VB	K	0	6.083095078776081e-05
PP'	four	0	5.494203615185979e-05
SBARQ	Which	0	9.027715085311908e-05
NP_DT	forty	0	7.268498328245384e-05
MD	Washington	0	0.00012403870007442322
ADJP_JJ	nine	0	0.0018975332068311196
X_SBARQ	twelve	0	4.679457182966776e-05
ADVP_RB	Wednesdays	0	0.00029967036260113877
PUNC	S	0	6.043026347594876e-05
WP	On	0	0.00016377333770062233
NP_NN	Tacoma	0	0.00010050251256281407
ADVP_RB	me	0	6.291286568103177e-05
NP'	better	0	0.00021668472372697725
WHNP_WP	Oakland	0	0.00017188037126160193
ADJP_JJ	serve	0	0.00022291573785109228
FRAG_NP_NNP	Milwaukee	0	0.0023148148148148147
WHADJP	nine	0	0.001763668430335097
SBAR	Newark	0	3.929581892486639e-05
ADJP_JJR	aircraft	0	0.00017995321216483713
RB	Minneapolis	0	0.0002466091245376079
ADVP_RBS	served	0	3.71415837171297e-05
POS	those	0	0.0005232862375719519
NX'	daily	0	5.074854097944684e-05
WHNP	Do	0	0.00044543429844097997
WHADVP_WRB	number	0	5.352172982230786e-05
SBAR	class	0	0.0003965107057890563
X_TO	Southwest	0	8.91981090000892e-05
ADVP_RB	forty	0	7.244801854669275e-05
NP_NNP	Friday	9	0.00048236939848536007
ADJP'	class	0	0.00040306328093510683
SBARQ'	return	0	0.00011195700850873264
MD	Wednesday	0	0.00010248001639680262
ADJP'	ones	0	5.14853524172373e-05
NP_PRP	S	0	6.161429451632779e-05
NP_CD	way	0	0.0011494252873563218
VP_VBZ	N	0	4.1003772347055926e-05
JJS	A	0	0.00018412815319462345
X_JJ	Diego	0	0.00011106175033318525
IN	Fares	0	5.958055290753098e-05
VP_VB	United	0	0.0002450379808870375
CD	day	0	5.2391680201184054e-05
JJ	as	0	4.158695832986775e-05
S'	Phoenix	0	0.000116795141322121
JJS	Departing	0	6.581545346847439e-05
NP_NN	On	0	0.00016220600162206002
FRAG_ADJP_JJS	Please	0	0.0003125
S'	than	0	0.0002337540906965872
X_S_VP'	Saint	0	4.154031487558676e-05
ADJP'	arrives	0	4.647056089967006e-05
MD	visit	0	4.7571476142904715e-05
VP_VBN	W	0	4.69792351780513e-05
TO	served	0	3.679446611229671e-05
NP_PRP	Shortest	0	6.879471656576775e-05
QP'	are	0	3.791325447376403e-05
PRT_RP	York	0	4.506534474988734e-05
NP	these	0	6.319914049168932e-05
X_JJ	Any	0	0.00013683634373289546
NX_NN	like	0	9.614460148062687e-05
FRAG_VP	less	0	4.316857327865314e-05
SBAR	Airlines	0	5.30082162735224e-05
FRAG_NP	or	0	0.0002512562814070352
FRAG_VP	depart	0	8.263779852904718e-05
FRAG_VP'	arriving	0	3.8280442521915554e-05
DT	F	0	7.2811999417504e-05
ADVP_RBS	do	0	4.2135423250326547e-05
FRAG_PP	Dallas	0	3.555302734027803e-05
SQ_VP'	Salt	0	0.0005577244841048522
PUNC	leave	0	5.6053811659192826e-05
NP_NNS	visit	0	4.756695048280455e-05
FRAG_PP	Any	0	0.00013713658804168953
X_SBARQ	time	0	5.922767116796968e-05
JJR	Denver	0	0.00041981528127623844
QP	all	0	6.490977541217708e-05
NP_NNP	Is	0	4.710537472325592e-05
VBN	oh	0	6.677350427350428e-05
SBARQ'	Wednesdays	0	0.0002984183825723665
SQ	the	0	6.333122229259025e-05
NP_NP_EX	way	0	0.001176470588235294
SQ'	Washington	0	0.0001240079365079365
SBARQ	price	0	0.00015405946695424435
WDT	Cleveland	0	6.769105801123671e-05
MD	Ground	0	0.0001046134532900931
S_VP_VBG	<unk>	0	0.0006882312456985547
TOP	Ground	0	0.00010008006405124099
SYM	Diego	0	0.00011108642523883582
CD	Atlanta	0	0.0006075334143377885
VP_VB	eight	0	0.00015941335883947074
FRAG_PP	fare	0	5.448700484934343e-05
WHNP	City	0	7.514277126540426e-05
IN	thirty	0	7.250054375407815e-05
ADJP_JJR	<unk>	0	0.000715307582260372
VP	Airline	0	5.5239463072418936e-05
VP_VBZ	better	0	0.00023507287259050304
FRAG	any	0	4.0591005033284626e-05
TO	two	0	0.00017400382808421786
SYM	fly	0	4.356349379220214e-05
MD	hundred	0	0.0007062146892655367
X	Can	0	0.00017029972752043596
S_VP_VBG	on	0	3.576026319553712e-05
SBAR_S_VP	Lake	0	6.997410957945561e-05
RBR	York	0	4.509786236132407e-05
X_TO	On	0	0.00016318537859007833
WHADJP	way	0	0.001152073732718894
WHNP_WP	Southwest	0	8.927774305865548e-05
RBR	Washington	0	0.00012470382840753212
QP	much	0	4.085301086690089e-05
JJR	eight	0	0.0001595150741745095
FRAG_WHNP	Explain	0	3.906860446944835e-05
NP_DT	before	0	4.754433509247373e-05
FRAG_NP	Fares	0	6.12032560132199e-05
FRAG_ADJP_JJS	All	0	9.924573243350536e-05
RB	arrive	0	3.625815808556925e-05
SBARQ'	Fares	0	6.132335806708775e-05
S_VP_VBG	that	0	0.00021551724137931034
TO	around	0	3.939489442168295e-05
VBZ	K	0	6.030999336590073e-05
MD	The	0	0.0005934718100890207
PP_IN	Show	0	0.00012106537530266344
ADJP	Minneapolis	0	0.0002463661000246366
SQ_VP'	at	0	7.270612185546023e-05
RBR	Milwaukee	0	0.002105263157894737
SBAR	Wednesday	0	0.00010312467773538208
JJS	Shortest	3	0.0002777970692409195
VBG	Saturday	0	3.619123448300822e-05
X_S_VP'	Ohio	0	7.869058860560277e-05
NX_NN	Air	0	4.79225571476494e-05
FRAG_ADJP_JJ	it	0	9.487666034155598e-05
NP_NP_EX	Airports	0	3.698772007693446e-05
IN	dinner	0	6.255473539346929e-05
NN	San	0	8.760402978537013e-05
VP'	N	0	4.102732419791581e-05
IN	are	0	3.7241173841799495e-05
NNS	show	0	3.9761431411530815e-05
NNS	of	0	8.337502084375521e-05
S_VP	.	0	4.948045522018802e-05
WHNP	How	0	0.00012779552715654952
WHNP_WP	minutes	0	0.00026860059092130003
SBARQ'	Nashville	0	4.447013830213012e-05
MD	airlines	0	0.0004798464491362764
NP	Tuesday	0	0.00014382281029771322
INTJ_UH	Paul	0	7.92016473942658e-05
SBARQ'	six	0	0.0008417508417508417
VBN	visit	0	4.772130756382725e-05
NN	other	0	4.31462225482159e-05
X_S_VP'	transportation	0	9.160864785635764e-05
RB	meals	0	4.1169205434335116e-05
WHADVP_WRB	P	0	5.6227157717177394e-05
WHADJP	Salt	0	0.0005763688760806917
SBAR_S_VP	Las	0	5.7224606580829754e-05
NP'	Seattle	0	3.810104396860474e-05
VBZ	arriving	0	3.809523809523809e-05
FRAG_VP'	Tuesday	0	0.00016157699143641945
NNS	's	0	0.00014269406392694063
NP_NNP	dinner	0	6.270771932024833e-05
CC	round	0	5.0075112669003505e-05
VP_VBN	three	0	5.52761041401802e-05
TOP	it	0	9.017945711966815e-05
SBAR	five	0	3.65737692926633e-05
PP_IN	stops	0	6.0114217012323416e-05
NP_PRP	'd	0	0.00034782608695652176
FRAG_WHNP	show	0	4.000320025602048e-05
NNS	around	0	3.944617569326654e-05
CC	Round	0	4.336137368831845e-05
S'	about	0	0.000145623998835008
NP	S	0	5.945303210463734e-05
X_JJ	All	0	9.900990099009902e-05
NP_CD	Guardia	0	4.95687518588282e-05
RBR	Can	0	0.0001686056314280897
SBAR_S_VP	me	0	6.296039790971479e-05
NP_CD	latest	0	0.00035310734463276836
FRAG_ADJP_JJ	be	0	4.405286343612335e-05
VBZ	apart	0	0.00011755025273304338
WHNP_WDT	Ontario	0	3.637686431429611e-05
VP_VB	Minneapolis	0	0.00025119316754584274
ADJP_JJ	Departing	0	6.601531555320834e-05
NN	oh	0	6.535093451836362e-05
WHNP	Dallas	0	3.538320005661312e-05
SQ_VP	as	0	4.1717074798715115e-05
PDT	Philadelphia	0	4.432034747152418e-05
NP'	or	0	0.0002317497103128621
PP'	fares	0	7.132667617689016e-05
NX_NN	Beach	0	5.1888750518887505e-05
VP_VB	business	0	9.561143512764126e-05
NP	Departing	0	6.280618012812461e-05
JJS	many	0	4.530627038782167e-05
FRAG_NP_NN	with	0	3.990422984836392e-05
FRAG_WHNP'	eleven	0	5.325948018747337e-05
FRAG_PP	dollars	0	0.00020824656393169514
WHNP_WHNP	Kansas	0	8.742787200559538e-05
SQ'	a	0	5.6398398285488694e-05
WHNP_WDT	this	0	5.8754406580493536e-05
ADVP_RB	'd	0	0.000364963503649635
WHNP_WDT	those	0	0.0005073566717402334
JJS	airlines	0	0.0004906771344455348
FRAG_NP_NN	Boston	0	0.0002030456852791878
PUNC	What	0	5.667970299835629e-05
NP_NN	Can	0	0.00016758840288252054
FRAG_PP	to	0	0.00013529968881071573
IN	eleven	0	5.1888750518887505e-05
CD	Seattle	0	3.850596842510589e-05
JJR	any	0	4.063388866314506e-05
FRAG_NP_NNS	meals	0	4.1237113402061855e-05
NP'	Friday	0	4.84050534875841e-05
VP_VBN	Los	0	8.833922261484099e-05
NX'	apart	0	0.00011984659635666346
X	Ohio	0	7.907013520993121e-05
VP_VBG	is	0	8.21962847279303e-05
JJR	before	0	4.757373929590866e-05
NP_NN	show	0	3.9993601023836184e-05
FRAG'	Air	0	4.792944785276074e-05
VBD	Show	0	0.00012046741356463077
SBARQ'	Diego	0	0.00011071744906997343
WRB	Which	0	9.137426900584795e-05
SBAR_S_VP	Nonstop	0	0.00012805736970162632
SBARQ'	should	0	4.067851767481593e-05
MD	Sunday	0	5.148005148005148e-05
INTJ_UH	The	0	0.0006009615384615385
DT	's	0	0.0001417233560090703
FRAG_ADJP_JJS	American	0	7.712478790683326e-05
SQ_VP	leaves	0	6.02663773880552e-05
VP_VBZ	On	0	0.00016265452179570593
QP'	than	0	0.00022993791676247414
WRB	next	0	6.788866259334691e-05
PRT_RP	day	0	5.2634349176272434e-05
NP_DT	this	1	0.00011802195208308746
PP'	ten	0	4.134281461881925e-05
JJR	are	0	3.801703163017032e-05
WHNP_WDT	New	0	7.613826709304096e-05
WHNP_WHNP	serves	0	7.793017456359102e-05
NN	lunch	2	0.00020682523267838676
PP_IN	other	0	4.383081306158229e-05
WHNP	visit	0	4.743382980741865e-05
ADVP_RBS	Can	0	0.00016972165648336727
VP_VB	Westchester	0	0.0010857763300760044
PP	Please	0	0.00025144581342720644
ADJP_JJ	Memphis	0	5.800800510470445e-05
NX	City	0	7.563152321887763e-05
FRAG_NP_NNS	D	0	5.111690436027194e-05
RBR	Philadelphia	0	4.430071324148319e-05
QP'	codes	0	0.0002740476842970677
S_VP	Pittsburgh	0	5.1778594728939054e-05
WHADVP_WRB	return	0	0.0001121201928467317
